UDI,Type_L,Type_M,Type_H,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Temp_diff_K,Power_proxy,wear_raw,RUL,Machine failure,split
163,1,0,0,-0.8523973761276875,-1.2843643157450981,0.37540898117422494,-0.45223245519741395,-1.6959837443286894,-0.20042080941012452,-0.33858174878040204,0,253.0,0,val
164,0,1,0,-0.8024013425000663,-1.2169634301395695,-0.4176494224163132,0.38495673851965284,-1.6645623819637516,-0.20042080941012452,0.42775661891043987,2,251.0,0,val
165,0,1,0,-0.7524053088724167,-1.1495625445340025,-0.6058327724208477,0.36478350493610945,-1.6174303384163453,-0.20042080941012452,0.2826053039004332,5,248.0,0,train
166,1,0,0,-0.7524053088724167,-1.082161658928474,1.363371568698031,-1.4104610504157438,-1.5702982948689388,-0.10052507626449998,-1.416385854226474,8,245.0,0,train
167,0,0,1,-0.8024013425000663,-1.2169634301395695,0.5501506633212927,-0.7447443421587987,-1.5388769325040013,-0.20042080941012452,-0.6981820549442587,10,243.0,0,train
168,0,0,1,-0.8024013425000663,-1.1495625445340025,-0.48485776170364697,0.2941771873937059,-1.4603235265916572,-0.1005250762644432,0.2600044850419017,15,238.0,0,train
169,1,0,0,-0.8024013425000663,-1.1495625445340025,-0.6528786099219813,2.2509808449974527,-1.3817701206793134,-0.1005250762644432,2.821785257752526,20,233.0,1,train
170,1,0,0,-0.8024013425000663,-1.1495625445340025,-1.4257745117263194,1.9282091076607528,-1.3503487583143756,-0.1005250762644432,1.7308404726393447,22,231.0,0,val
171,0,1,0,-0.8024013425000663,-1.2169634301395695,0.5367089954638259,-0.5026655391562734,-1.318927395949438,-0.20042080941012452,-0.3340769205940111,24,229.0,0,train
172,1,0,0,-0.9023934097553371,-1.2843643157450981,-0.45797442598871346,1.0910199139436854,-1.2717953524020318,-0.1005250762644432,1.3834702957644966,27,226.0,0,test
173,0,1,0,-0.9523894433829583,-1.3517652013506651,2.455507082117204,-1.934965123587882,-1.240373990037094,-0.10052507626449998,-1.9561601183643216,29,224.0,0,train
174,0,1,0,-0.9023934097553371,-1.3517652013506651,0.4090131508178918,-0.6337915574493077,-1.1932419464896877,-0.20042080941012452,-0.5960566414846953,32,221.0,0,val
175,1,0,0,-0.9023934097553371,-1.2843643157450981,-1.5064245188711198,1.8475161733265772,-1.1461099029422812,-0.1005250762644432,1.5627241186195662,35,218.0,0,train
176,1,0,0,-0.9023934097553371,-1.2843643157450981,-0.9956411402873834,0.3546968881443374,-1.1146885405773437,-0.1005250762644432,0.026980266174806374,37,216.0,0,train
177,1,0,0,-0.9023934097553371,-1.2843643157450981,0.5904756668936929,-0.5329253895315887,-1.0832671782124061,-0.1005250762644432,-0.3537639782426209,39,214.0,0,train
178,1,0,0,-0.9023934097553371,-1.2169634301395695,2.455507082117204,-1.874445422837251,-1.0518458158474686,-0.0006293431188186668,-1.847152860994485,41,212.0,0,val
179,1,0,0,-0.9023934097553371,-1.2169634301395695,-0.6327161081357812,1.0305002131930545,-1.0204244534825309,-0.0006293431188186668,1.174292912062807,43,210.0,0,val
180,1,0,0,-0.9023934097553371,-1.1495625445340025,-1.5198661867285865,0.9901537460259664,-0.9890030911175933,0.09926639002686265,0.4891756380985098,45,208.0,0,train
181,1,0,0,-0.9023934097553371,-1.1495625445340025,-0.3706035849151796,1.0002403628177383,-0.9575817287526557,0.09926639002686265,1.3195304897402136,47,206.0,0,val
182,0,0,1,-0.9023934097553371,-1.1495625445340025,1.974967456212768,-1.5920201526676379,-0.9261603663877181,0.09926639002686265,-1.5042970970468512,49,204.0,0,train
183,0,1,0,-0.9523894433829583,-1.2169634301395695,-1.2644744974367184,0.8186812605658446,-0.8476069604753741,0.09926639002680586,0.45189099630050944,54,199.0,0,test
184,1,0,0,-0.9523894433829583,-1.2169634301395695,-0.30339524562784587,0.07227161797472474,-0.8004749169279677,0.09926639002680586,0.05789105532610615,57,196.0,0,train
185,1,0,0,-0.9023934097553371,-1.2169634301395695,0.9197965294016283,-0.9464766779942365,-0.7690535545630302,-0.0006293431188186668,-0.8458829110129467,59,194.0,0,test
186,1,0,0,-0.9023934097553371,-1.2169634301395695,-0.5655077688484474,-0.17989380181957257,-0.7376321921980925,-0.0006293431188186668,-0.44073591646243127,61,192.0,0,train
187,1,0,0,-0.9523894433829583,-1.1495625445340025,-1.5400286885147867,1.615523987115824,-0.7062108298331549,0.1991621231724872,1.2479803995031755,63,190.0,0,train
188,1,0,0,-0.9023934097553371,-1.082161658928474,-1.0158036420735834,0.31435042097725,-0.6747894674682173,0.1991621231724872,-0.03839725097279381,65,188.0,0,val
189,1,0,0,-0.8523973761276875,-1.014760773322907,0.5098256597488924,-0.6438781742410797,-0.6433681051032797,0.1991621231724872,-0.5629988703892439,67,186.0,0,train
190,0,1,0,-0.8523973761276875,-1.082161658928474,0.05952978652375635,0.3446102713525654,-0.6119467427383422,0.09926639002680586,0.6668192244954634,69,184.0,0,train
191,1,0,0,-0.9023934097553371,-1.082161658928474,-0.35716191705771283,1.0002403628177383,-0.5648146991909357,0.1991621231724872,1.329096061080678,72,181.0,0,train
192,1,0,0,-0.9023934097553371,-1.082161658928474,0.9130756954728948,-0.5430120063233608,-0.5333933368259981,0.1991621231724872,-0.21008871331921836,74,179.0,0,test
193,0,0,1,-0.9023934097553371,-1.082161658928474,-0.8881077974276493,1.191886081861404,-0.5019719744610606,0.1991621231724872,1.205845878849187,76,177.0,0,val
194,0,0,1,-0.9023934097553371,-1.082161658928474,0.9937257026176953,-0.5430120063233608,-0.4234185685487165,0.1991621231724872,-0.1702928694258252,81,172.0,0,train
195,0,1,0,-0.9023934097553371,-1.014760773322907,2.455507082117204,-2.741894466929632,-0.3448651626363725,0.2990578563181685,-3.4095902166288137,86,167.0,1,train
196,1,0,0,-0.8523973761276875,-1.014760773322907,-0.5184619313473138,0.2941771873937059,-0.2977331190889661,0.1991621231724872,0.2394452159784795,89,164.0,0,train
197,0,0,1,-0.8523973761276875,-0.9473598877173399,-0.6595994438507147,0.959893895650651,-0.2663117567240285,0.2990578563181685,1.058969310491201,91,162.0,0,val
198,0,1,0,-0.8024013425000663,-0.9473598877173399,-0.02112022062104414,0.09244485155826809,-0.18775835081168452,0.19916212317254398,0.2510044134099419,96,157.0,0,test
199,1,0,0,-0.8024013425000663,-0.8799590021118113,0.3888506490316917,-0.5026655391562734,-0.14062630726427813,0.2990578563181685,-0.4078794249242446,99,154.0,0,train
200,1,0,0,-0.8024013425000663,-0.9473598877173399,-0.6528786099219813,0.7178150926481257,-0.10920494489934052,0.19916212317254398,0.7340753508441981,101,152.0,0,test
201,1,0,0,-0.8024013425000663,-0.9473598877173399,0.5299881615350925,-0.5026655391562734,-0.07778358253440293,0.19916212317254398,-0.33743157988174904,103,150.0,0,train
202,1,0,0,-0.8523973761276875,-1.014760773322907,0.3014798079581578,0.1227047019335842,-0.046362220169465326,0.1991621231724872,0.4844599456140335,105,148.0,0,test
203,0,1,0,-0.8024013425000663,-1.014760773322907,0.7114506776108936,-0.4320592216138699,-0.014940857804527726,0.09926639002686265,-0.13709132721804212,107,146.0,0,train
204,1,0,0,-0.8024013425000663,-1.014760773322907,-0.26979107598417895,-0.21015365219488868,0.03219118574287867,0.09926639002686265,-0.32247938419926014,110,143.0,0,train
205,1,0,0,-0.8024013425000663,-1.014760773322907,1.4171382401278978,-0.7245711085752553,0.06361254810781627,0.09926639002686265,-0.2617312968687385,112,141.0,0,train
206,0,1,0,-0.7524053088724167,-0.9473598877173399,-1.2510328295792517,1.3129254833626671,0.09503391047275388,0.09926639002686265,1.0923242085521376,114,139.0,0,train
207,1,0,0,-0.7524053088724167,-0.8799590021118113,0.5299881615350925,-0.472405688780958,0.14216595402016027,0.1991621231724872,-0.2911660359334328,117,136.0,0,train
208,0,1,0,-0.8024013425000663,-0.8799590021118113,-0.7335286170667817,2.0895949763291033,0.17358731638509786,0.2990578563181685,2.5322110680349925,119,134.0,1,train
209,1,0,0,-0.8024013425000663,-0.9473598877173399,0.4090131508178918,-0.33119305369615093,0.22071935993250427,0.19916212317254398,-0.1385769620454689,122,131.0,0,train
210,1,0,0,-0.8024013425000663,-0.9473598877173399,-0.35716191705771283,0.4051299721031969,0.2521407222974419,0.19916212317254398,0.4938529916196989,124,129.0,0,train
211,1,0,0,-0.8024013425000663,-0.8799590021118113,-0.04800355633597764,-0.39171275444678244,0.2835620846623795,0.2990578563181685,-0.46535911563442744,126,127.0,0,train
212,1,0,0,-0.7524053088724167,-0.8799590021118113,0.3014798079581578,-0.6136183238657643,0.31498344702731707,0.1991621231724872,-0.6175456304078625,128,125.0,0,train
213,0,0,1,-0.8024013425000663,-0.8799590021118113,-1.2510328295792517,1.3028388665708952,0.34640480939225465,0.2990578563181685,1.0794423168872234,130,123.0,0,train
214,1,0,0,-0.8024013425000663,-0.8799590021118113,-0.9687578045724499,0.4959095232291438,0.42495821530459865,0.2990578563181685,0.2296400261174632,135,118.0,0,train
215,0,1,0,-0.8523973761276875,-0.9473598877173399,0.39557148296042505,-0.29084658652906353,0.45637957766953624,0.2990578563181685,-0.08469154914357663,137,116.0,0,train
216,1,0,0,-0.8523973761276875,-0.9473598877173399,0.12001729188235671,0.031925150807636596,0.5035116212169427,0.2990578563181685,0.24430467957528812,140,113.0,0,train
217,1,0,0,-0.8523973761276875,-0.9473598877173399,-0.2093035706255786,-0.16980718502780123,0.5349329835818802,0.2990578563181685,-0.2323157272856882,142,111.0,0,test
218,1,0,0,-0.8523973761276875,-1.014760773322907,0.8996340276154281,-0.8456105100765176,0.5663543459468179,0.1991621231724872,-0.6951916158077611,144,109.0,0,train
219,1,0,0,-0.8523973761276875,-0.9473598877173399,-0.5587869349197141,-0.1899804186113446,0.5977757083117554,0.2990578563181685,-0.45094366543797654,146,107.0,0,val
220,0,1,0,-0.8523973761276875,-1.014760773322907,-0.646157775993248,0.6270355415221788,0.6291970706766931,0.1991621231724872,0.6148890987212821,148,105.0,0,train
221,1,0,0,-0.8523973761276875,-1.014760773322907,-0.7671327867104486,1.2826656329873518,0.6763291142240995,0.1991621231724872,1.417361939311472,151,102.0,0,train
222,0,0,1,-0.8024013425000663,-1.014760773322907,1.995129957998968,-1.5819335358758657,0.7077504765890371,0.09926639002686265,-1.4798272537280086,153,100.0,0,train
223,1,0,0,-0.8024013425000663,-0.9473598877173399,-1.5198661867285865,0.5059961400209159,0.7863038825013811,0.19916212317254398,-0.11075245943888908,158,95.0,0,test
224,1,0,0,-0.8024013425000663,-0.9473598877173399,0.26115480438575756,-0.5631852399069049,0.8177252448663187,0.19916212317254398,-0.5618487014905916,160,93.0,0,train
225,1,0,0,-0.8523973761276875,-0.9473598877173399,0.3619673133167582,-1.0776026962872711,0.8491466072312562,0.2990578563181685,-1.2866851414217049,162,91.0,0,train
226,1,0,0,-0.8523973761276875,-1.014760773322907,-1.130057818862051,1.393618417696842,0.8805679695961939,0.1991621231724872,1.2881979719927408,164,89.0,0,test
227,1,0,0,-0.8523973761276875,-1.082161658928474,-1.3518453385102522,0.9296340452753356,0.9119893319611314,0.09926639002680586,0.5320769380182668,166,87.0,0,train
228,1,0,0,-0.8523973761276875,-1.014760773322907,0.05952978652375635,-0.39171275444678244,0.943410694326069,0.1991621231724872,-0.4099976526459304,168,85.0,0,test
229,0,1,0,-0.8523973761276875,-1.014760773322907,0.66440484010976,-0.29084658652906353,0.9748320566910067,0.1991621231724872,0.0575460046565097,170,83.0,0,train
230,1,0,0,-0.8523973761276875,-1.014760773322907,0.052808952595022975,-0.785090809325886,1.021964100238413,0.1991621231724872,-0.9883696680744077,173,80.0,0,val
231,1,0,0,-0.8523973761276875,-0.9473598877173399,0.26787563831449096,-0.5228387727398175,1.0533854626033508,0.2990578563181685,-0.49835937828494714,175,78.0,0,train
232,1,0,0,-0.8523973761276875,-1.082161658928474,-0.8208994581403156,0.31435042097725,1.0848068249682883,0.09926639002680586,0.08140242456273726,177,76.0,0,val
233,1,0,0,-0.9023934097553371,-1.082161658928474,-0.7133661152805817,0.7682481766069852,1.1162281873332258,0.1991621231724872,0.7616889891526925,179,74.0,0,train
234,1,0,0,-0.9023934097553371,-1.082161658928474,-0.12193272955204475,-0.5127521559480455,1.1476495496981634,0.1991621231724872,-0.677325658915352,181,72.0,0,train
235,1,0,0,-0.9023934097553371,-1.082161658928474,-0.3504410831289795,0.2941771873937059,1.179070912063101,0.1991621231724872,0.3422415612955904,183,70.0,0,test
236,0,1,0,-0.9523894433829583,-1.1495625445340025,1.007167370475162,-0.6337915574493077,1.2104922744280386,0.1991621231724872,-0.3085815100072025,185,68.0,0,train
237,1,0,0,-0.9523894433829583,-1.1495625445340025,-0.23618690634051212,-0.12946071786071311,1.2576243179754452,0.1991621231724872,-0.18968280010894975,188,65.0,0,train
238,0,1,0,-1.0023854770106078,-1.2843643157450981,0.14690062759729022,-0.34127967048792296,1.2890456803403827,0.09926639002686265,-0.2906388751882162,190,63.0,0,train
239,1,0,0,-1.0523815106382575,-1.2843643157450981,-0.9217119670713163,1.0405868299848258,1.336177723887789,0.19916212317254398,0.980748240641975,193,60.0,0,train
240,1,0,0,-1.0023854770106078,-1.2169634301395695,0.5434298293925592,-0.9464766779942365,1.3675990862527267,0.1991621231724872,-1.0101270297405933,195,58.0,0,val
241,0,1,0,-1.0023854770106078,-1.2843643157450981,-1.2846369992229185,1.171712848277861,1.3990204486176643,0.09926639002686265,0.8872490939223104,197,56.0,0,train
242,1,0,0,-1.0023854770106078,-1.2843643157450981,1.6590882615622993,-1.5819335358758657,1.4461524921650706,0.09926639002686265,-1.5962818547166238,200,53.0,0,val
243,1,0,0,-1.0023854770106078,-1.2169634301395695,-1.224149493864318,1.8979492572854366,1.4775738545300083,0.1991621231724872,1.8620172355307174,202,51.0,1,val
244,1,0,0,-1.0023854770106078,-1.2169634301395695,-0.592391104563381,0.41521658889496893,1.5089952168949459,0.1991621231724872,0.36006917922471243,204,49.0,0,test
245,0,1,0,-1.0023854770106078,-1.2169634301395695,-0.9082702992138495,0.9195474284835635,1.5404165792598834,0.1991621231724872,0.8299419285469244,206,47.0,0,train
246,0,1,0,-1.0523815106382575,-1.2843643157450981,0.6509631722522933,-0.8657837436600616,1.58754862280729,0.19916212317254398,-0.8384451521349915,209,44.0,0,train
247,1,0,0,-1.0523815106382575,-1.2843643157450981,0.36868814724549154,-0.6539647910328518,1.6346806663546962,0.19916212317254398,-0.6458206158330817,212,41.0,0,train
248,1,0,0,-1.0023854770106078,-1.2169634301395695,-0.41092858848757985,0.5564292239797752,1.6661020287196338,0.1991621231724872,0.671314467941033,214,39.0,0,train
249,1,0,0,-1.0023854770106078,-1.1495625445340025,-1.130057818862051,1.6962169214499987,1.6975233910845715,0.2990578563181685,1.6798304819840837,216,37.0,1,train
250,1,0,0,-1.0023854770106078,-1.1495625445340025,-0.8410619599265158,1.635697220699368,1.728944753449509,0.2990578563181685,1.8331288266928838,218,35.0,1,test
251,1,0,0,-1.0023854770106078,-1.1495625445340025,0.8861923597579614,-0.7346577253670267,-1.6959837443286894,0.2990578563181685,-0.5260209402975506,0,253.0,0,train
252,0,1,0,-1.0023854770106078,-1.2169634301395695,-0.43109109027377995,0.26391733701839054,-1.6645623819637516,0.1991621231724872,0.25074562540774525,2,251.0,0,train
253,1,0,0,-1.0023854770106078,-1.2169634301395695,0.6039173347511596,-0.42197260482209853,-1.6174303384163453,0.1991621231724872,-0.17631208666211015,5,248.0,0,train
254,1,0,0,-1.0023854770106078,-1.2169634301395695,-1.1636619885057178,0.8287678773576166,-1.5860089760514078,0.1991621231724872,0.534051394627621,7,246.0,0,train
255,1,0,0,-1.0023854770106078,-1.2169634301395695,-0.108491061694578,-0.21015365219488868,-1.55458761368647,0.1991621231724872,-0.23529658168136372,9,244.0,0,test
256,1,0,0,-1.0023854770106078,-1.2169634301395695,-0.27651190991291236,0.04201176759940863,-1.5231662513215325,0.1991621231724872,0.030679976132140015,11,242.0,0,test
257,1,0,0,-0.9523894433829583,-1.1495625445340025,-1.3384036706527855,2.3215871625398563,-1.491744888956595,0.1991621231724872,2.302014347710419,13,240.0,0,train
258,1,0,0,-1.0023854770106078,-1.3517652013506651,0.5703131651074927,-1.0574294627037275,-1.4603235265916572,-0.0006293431188186668,-1.1686682276790865,15,238.0,0,train
259,1,0,0,-0.9523894433829583,-1.2169634301395695,-0.32355774741404597,-0.21015365219488868,-1.4289021642267197,0.09926639002680586,-0.35154031837189276,17,236.0,0,train
260,0,1,0,-0.9523894433829583,-1.2169634301395695,-0.7402494509955152,2.4123667136658034,-1.3974808018617821,0.09926639002680586,2.9619237533125715,19,234.0,1,test
261,0,1,0,-0.9023934097553371,-1.1495625445340025,-0.05472439026471101,0.9195474284835635,-1.3503487583143756,0.09926639002686265,1.427617611991128,22,231.0,0,test
262,1,0,0,-0.9523894433829583,-1.2169634301395695,0.8324256883280944,-0.7951774261176581,-1.3032167147669693,0.09926639002680586,-0.646213590206788,25,228.0,0,train
263,0,1,0,-0.9523894433829583,-1.2169634301395695,1.383534070484231,-1.3297681160815684,-1.2717953524020318,0.09926639002680586,-1.27579687584779,27,226.0,0,train
264,0,1,0,-1.0023854770106078,-1.2843643157450981,0.3821298151029583,-0.7750041925341148,-1.2246633088546253,0.09926639002686265,-0.8219306436984988,30,223.0,0,test
265,1,0,0,-0.9523894433829583,-1.2169634301395695,-0.9418744688575164,0.7581615598152132,-1.177531265307219,0.09926639002680586,0.5932467539449614,33,220.0,0,train
266,1,0,0,-1.0023854770106078,-1.2843643157450981,-0.5117410974185804,-0.29084658652906353,-1.1461099029422812,0.09926639002686265,-0.564743293218868,35,218.0,0,train
267,0,0,1,-1.0023854770106078,-1.2843643157450981,-0.6058327724208477,0.3748701217278815,-1.1146885405773437,0.09926639002686265,0.2964073306842698,37,216.0,0,train
268,1,0,0,-1.0523815106382575,-1.3517652013506651,2.455507082117204,-1.9047052732125662,-1.0361351346649996,0.09926639002686265,-1.901656489679403,42,211.0,0,train
269,0,0,1,-1.0523815106382575,-1.3517652013506651,1.8136674419231669,-1.5315004519170063,-1.004713772300062,0.09926639002686265,-1.4564500708628865,44,209.0,0,train
270,1,0,0,-1.0023854770106078,-1.3517652013506651,-0.04128272240724426,-0.30093320332083556,-0.9261603663877181,-0.0006293431188186668,-0.33043471908161,49,204.0,0,train
271,0,0,1,-1.0023854770106078,-1.3517652013506651,-0.06816605812217776,-0.038681166734766216,-0.8947390040227805,-0.0006293431188186668,0.034168821791387555,51,202.0,0,train
272,0,1,0,-0.9523894433829583,-1.2843643157450981,-0.5251827652760472,0.08235823476649605,-0.8161855981104366,-0.0006293431188186668,-0.056924554981929325,56,197.0,0,train
273,1,0,0,-0.9523894433829583,-1.2843643157450981,-0.3101160795565792,0.04201176759940863,-0.7690535545630302,-0.0006293431188186668,0.011318799671481366,59,194.0,0,train
